PRINCIPALELE_CULTURI,FORME_DE_PROPRIETATE,REF_AREA,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
Grau - total,din care: Exploatatii agricole individuale,Suceava,2011,Kilograme,3071.0
Grau - total,Sector privat,Giurgiu,2011,Kilograme,3615.0
Grau - total,din care: Exploatatii agricole individuale,Cluj,2011,Kilograme,3073.0
Grau - total,din care: Exploatatii agricole individuale,Sibiu,2011,Kilograme,3476.0
Grau - total,Sector privat,Olt,2011,Kilograme,3370.0
Grau - total,Sector privat,Satu Mare,2011,Kilograme,3425.0
Grau - total,din care: Exploatatii agricole individuale,Dambovita,2011,Kilograme,3454.0
Grau - total,din care: Exploatatii agricole individuale,Iasi,2011,Kilograme,2811.0
Grau - total,Sector privat,Botosani,2011,Kilograme,3173.0
Grau - total,Sector privat,Salaj,2011,Kilograme,2954.0
Grau - total,din care: Exploatatii agricole individuale,Neamt,2011,Kilograme,3620.0
Grau - total,din care: Exploatatii agricole individuale,Olt,2011,Kilograme,3407.0
Grau - total,din care: Exploatatii agricole individuale,Ilfov,2011,Kilograme,4593.0
Grau - total,din care: Exploatatii agricole individuale,Calarasi,2011,Kilograme,3442.0
Grau - total,Sector privat,Ialomita,2011,Kilograme,4176.0
Grau - total,Sector privat,Valcea,2011,Kilograme,3607.0
Grau - total,din care: Exploatatii agricole individuale,Maramures,2011,Kilograme,3074.0
Grau - total,din care: Exploatatii agricole individuale,Galati,2011,Kilograme,3082.0
Grau - total,din care: Exploatatii agricole individuale,Harghita,2011,Kilograme,3350.0
Grau - total,din care: Exploatatii agricole individuale,Giurgiu,2011,Kilograme,3482.0
Grau - total,din care: Exploatatii agricole individuale,Caras-Severin,2011,Kilograme,3202.0
Grau - total,din care: Exploatatii agricole individuale,Ialomita,2011,Kilograme,4259.0
Grau - total,Sector privat,Iasi,2011,Kilograme,3099.0
Grau - total,Sector privat,Alba,2011,Kilograme,3612.0
Grau - total,din care: Exploatatii agricole individuale,Dolj,2011,Kilograme,3027.0
Grau - total,din care: Exploatatii agricole individuale,Satu Mare,2011,Kilograme,3331.0
Grau - total,din care: Exploatatii agricole individuale,Valcea,2011,Kilograme,3692.0
Grau - total,Sector privat,Prahova,2011,Kilograme,3473.0
Grau - total,Sector privat,Arad,2011,Kilograme,3941.0
Grau - total,Sector privat,Braila,2011,Kilograme,3785.0
Grau - total,din care: Exploatatii agricole individuale,Bistrita-Nasaud,2011,Kilograme,3700.0
Grau - total,Sector privat,Brasov,2011,Kilograme,3757.0
Grau - total,Sector privat,Neamt,2011,Kilograme,3979.0
Grau - total,din care: Exploatatii agricole individuale,Mehedinti,2011,Kilograme,3329.0
Grau - total,din care: Exploatatii agricole individuale,Arad,2011,Kilograme,3950.0
Grau - total,Sector privat,Teleorman,2011,Kilograme,3786.0
Grau - total,din care: Exploatatii agricole individuale,Hunedoara,2011,Kilograme,3829.0
Grau - total,din care: Exploatatii agricole individuale,Salaj,2011,Kilograme,3111.0
Grau - total,Sector privat,Caras-Severin,2011,Kilograme,3110.0
Grau - total,din care: Exploatatii agricole individuale,Arges,2011,Kilograme,3558.0
Grau - total,din care: Exploatatii agricole individuale,Tulcea,2011,Kilograme,3617.0
Grau - total,din care: Exploatatii agricole individuale,Bacau,2011,Kilograme,3563.0
Grau - total,Sector privat,Ilfov,2011,Kilograme,3793.0
Grau - total,din care: Exploatatii agricole individuale,Mures,2011,Kilograme,3675.0
Grau - total,Sector privat,Suceava,2011,Kilograme,3077.0
Grau - total,din care: Exploatatii agricole individuale,Alba,2011,Kilograme,3643.0
Grau - total,Sector privat,Covasna,2011,Kilograme,3883.0
Grau - total,Sector privat,Hunedoara,2011,Kilograme,3783.0
Grau - total,din care: Exploatatii agricole individuale,Teleorman,2011,Kilograme,3953.0
Grau - total,Sector privat,Bihor,2011,Kilograme,3928.0
Grau - total,Sector privat,Vrancea,2012,Kilograme,2023.0
Grau - total,din care: Exploatatii agricole individuale,Teleorman,2012,Kilograme,2052.0
Grau - total,din care: Exploatatii agricole individuale,Vaslui,2012,Kilograme,1897.0
Grau - total,Sector privat,Bihor,2012,Kilograme,2946.0
Grau - total,Sector privat,Galati,2012,Kilograme,1136.0
Grau - total,din care: Exploatatii agricole individuale,Vrancea,2012,Kilograme,2045.0
Grau - total,din care: Exploatatii agricole individuale,Covasna,2012,Kilograme,2451.0
Grau - total,din care: Exploatatii agricole individuale,Brasov,2012,Kilograme,2617.0
Grau - total,Sector privat,Timis,2012,Kilograme,4141.0
Grau - total,Sector privat,Arges,2012,Kilograme,3134.0
Grau - total,din care: Exploatatii agricole individuale,Timis,2012,Kilograme,3868.0
Grau - total,Sector privat,Harghita,2012,Kilograme,2251.0
Grau - total,Sector privat,Bistrita-Nasaud,2012,Kilograme,2186.0
Grau - total,Sector privat,Vaslui,2012,Kilograme,1979.0
Grau - total,Sector privat,Dolj,2012,Kilograme,2330.0
Grau - total,Sector privat,Constanta,2012,Kilograme,3031.0
Grau - total,din care: Exploatatii agricole individuale,Harghita,2012,Kilograme,2351.0
Grau - total,din care: Exploatatii agricole individuale,Botosani,2012,Kilograme,2273.0
Grau - total,din care: Exploatatii agricole individuale,Gorj,2012,Kilograme,2224.0
Grau - total,din care: Exploatatii agricole individuale,Giurgiu,2012,Kilograme,2493.0
Grau - total,Sector privat,Mures,2012,Kilograme,2835.0
Grau - total,din care: Exploatatii agricole individuale,Bacau,2012,Kilograme,2250.0
Grau - total,Sector privat,Cluj,2012,Kilograme,2857.0
Grau - total,Sector privat,Calarasi,2012,Kilograme,2875.0
Grau - total,Sector privat,Gorj,2012,Kilograme,2227.0
Grau - total,din care: Exploatatii agricole individuale,Mures,2012,Kilograme,2825.0
Grau - total,din care: Exploatatii agricole individuale,Ilfov,2012,Kilograme,2531.0
Grau - total,Sector privat,Sibiu,2012,Kilograme,2629.0
Grau - total,Sector privat,Dambovita,2012,Kilograme,2010.0
Grau - total,din care: Exploatatii agricole individuale,Bistrita-Nasaud,2012,Kilograme,2186.0
Grau - total,Sector privat,Maramures,2012,Kilograme,2392.0
Grau - total,Sector privat,Mehedinti,2012,Kilograme,2505.0
Grau - total,din care: Exploatatii agricole individuale,Prahova,2012,Kilograme,1990.0
Grau - total,Sector privat,Tulcea,2012,Kilograme,1225.0
Grau - total,Sector privat,Bacau,2012,Kilograme,2394.0
Grau - total,din care: Exploatatii agricole individuale,Suceava,2012,Kilograme,2398.0
Grau - total,Sector privat,Giurgiu,2012,Kilograme,2824.0
Grau - total,din care: Exploatatii agricole individuale,Constanta,2012,Kilograme,2861.0
Grau - total,din care: Exploatatii agricole individuale,Sibiu,2012,Kilograme,2501.0
Grau - total,Sector privat,Satu Mare,2012,Kilograme,3217.0
Grau - total,din care: Exploatatii agricole individuale,Cluj,2012,Kilograme,2780.0
Grau - total,din care: Exploatatii agricole individuale,Dambovita,2012,Kilograme,1988.0
Grau - total,Sector privat,Olt,2012,Kilograme,2474.0
Grau - total,din care: Exploatatii agricole individuale,Galati,2012,Kilograme,976.0
Grau - total,Sector privat,Botosani,2012,Kilograme,2398.0
Grau - total,Sector privat,Salaj,2012,Kilograme,2555.0
Grau - total,din care: Exploatatii agricole individuale,Olt,2012,Kilograme,2233.0
Grau - total,din care: Exploatatii agricole individuale,Buzau,2012,Kilograme,1764.0
Grau - total,Sector privat,Ialomita,2012,Kilograme,2786.0
Grau - total,din care: Exploatatii agricole individuale,Maramures,2012,Kilograme,2398.0
Grau - total,din care: Exploatatii agricole individuale,Iasi,2012,Kilograme,1824.0
Grau - total,Sector privat,Valcea,2012,Kilograme,2468.0
Grau - total,Sector privat,Iasi,2012,Kilograme,2236.0
Grau - total,Sector privat,Alba,2012,Kilograme,2556.0
Grau - total,din care: Exploatatii agricole individuale,Valcea,2012,Kilograme,2502.0
Grau - total,din care: Exploatatii agricole individuale,Dolj,2012,Kilograme,2158.0
Grau - total,din care: Exploatatii agricole individuale,Ialomita,2012,Kilograme,2208.0
Grau - total,din care: Exploatatii agricole individuale,Satu Mare,2012,Kilograme,2840.0
Grau - total,Sector privat,Prahova,2012,Kilograme,2200.0
Grau - total,Sector privat,Arad,2012,Kilograme,3745.0
Grau - total,din care: Exploatatii agricole individuale,Calarasi,2012,Kilograme,2410.0
Grau - total,Sector privat,Braila,2012,Kilograme,3352.0
Grau - total,din care: Exploatatii agricole individuale,Bihor,2012,Kilograme,3296.0
Grau - total,Sector privat,Brasov,2012,Kilograme,2792.0
Grau - total,din care: Exploatatii agricole individuale,Arad,2012,Kilograme,3627.0
Grau - total,din care: Exploatatii agricole individuale,Mehedinti,2012,Kilograme,2429.0
Grau - total,Sector privat,Teleorman,2012,Kilograme,2412.0
Grau - total,Sector privat,Neamt,2012,Kilograme,3240.0
Grau - total,din care: Exploatatii agricole individuale,Hunedoara,2012,Kilograme,2688.0
Grau - total,din care: Exploatatii agricole individuale,Salaj,2012,Kilograme,2555.0
Grau - total,din care: Exploatatii agricole individuale,Caras-Severin,2012,Kilograme,2641.0
Grau - total,din care: Exploatatii agricole individuale,Braila,2012,Kilograme,2745.0
Grau - total,Sector privat,Caras-Severin,2012,Kilograme,2743.0
Grau - total,din care: Exploatatii agricole individuale,Arges,2012,Kilograme,3089.0
Grau - total,Sector privat,Suceava,2012,Kilograme,2403.0
Grau - total,Sector privat,Ilfov,2012,Kilograme,2865.0
Grau - total,din care: Exploatatii agricole individuale,Tulcea,2012,Kilograme,1217.0
Grau - total,din care: Exploatatii agricole individuale,Alba,2012,Kilograme,2429.0
Grau - total,Sector privat,Covasna,2012,Kilograme,2575.0
Grau - total,Sector privat,Hunedoara,2012,Kilograme,2742.0
Grau - total,din care: Exploatatii agricole individuale,Neamt,2012,Kilograme,2720.0
Grau - total,Sector privat,Buzau,2012,Kilograme,1973.0
Grau - total,din care: Exploatatii agricole individuale,Teleorman,2013,Kilograme,2778.0
Grau - total,Sector privat,Covasna,2013,Kilograme,3004.0
Grau - total,Sector privat,Hunedoara,2013,Kilograme,3387.0
Grau - total,Sector privat,Vrancea,2013,Kilograme,3209.0
Grau - total,Sector privat,Galati,2013,Kilograme,3099.0
Grau - total,Sector privat,Bihor,2013,Kilograme,3984.0
Grau - total,din care: Exploatatii agricole individuale,Vaslui,2013,Kilograme,2310.0
Grau - total,din care: Exploatatii agricole individuale,Covasna,2013,Kilograme,2871.0
Grau - total,din care: Exploatatii agricole individuale,Vrancea,2013,Kilograme,3157.0
Grau - total,din care: Exploatatii agricole individuale,Brasov,2013,Kilograme,3125.0
Grau - total,Sector privat,Timis,2013,Kilograme,4443.0
Grau - total,din care: Exploatatii agricole individuale,Timis,2013,Kilograme,3869.0
Grau - total,Sector privat,Arges,2013,Kilograme,3143.0
Grau - total,Sector privat,Harghita,2013,Kilograme,2463.0
Grau - total,Sector privat,Vaslui,2013,Kilograme,3223.0
Grau - total,din care: Exploatatii agricole individuale,Botosani,2013,Kilograme,3175.0
Grau - total,Sector privat,Dolj,2013,Kilograme,2837.0
Grau - total,Sector privat,Bistrita-Nasaud,2013,Kilograme,2739.0
Grau - total,Sector privat,Constanta,2013,Kilograme,2915.0
Grau - total,din care: Exploatatii agricole individuale,Buzau,2013,Kilograme,2911.0
Grau - total,din care: Exploatatii agricole individuale,Giurgiu,2013,Kilograme,3275.0
Grau - total,Sector privat,Arad,2013,Kilograme,4470.0
Grau - total,din care: Exploatatii agricole individuale,Bihor,2013,Kilograme,4341.0
Grau - total,Sector privat,Calarasi,2013,Kilograme,4592.0
Grau - total,Sector privat,Gorj,2013,Kilograme,3122.0
Grau - total,Sector privat,Mures,2013,Kilograme,3683.0
Grau - total,Sector privat,Cluj,2013,Kilograme,3450.0
Grau - total,din care: Exploatatii agricole individuale,Ilfov,2013,Kilograme,3880.0
Grau - total,Sector privat,Sibiu,2013,Kilograme,3223.0
Grau - total,Sector privat,Dambovita,2013,Kilograme,3045.0
Grau - total,din care: Exploatatii agricole individuale,Bistrita-Nasaud,2013,Kilograme,2722.0
Grau - total,Sector privat,Maramures,2013,Kilograme,2754.0
Grau - total,Sector privat,Tulcea,2013,Kilograme,2969.0
Grau - total,din care: Exploatatii agricole individuale,Prahova,2013,Kilograme,3063.0
Grau - total,Sector privat,Mehedinti,2013,Kilograme,2899.0
Grau - total,din care: Exploatatii agricole individuale,Harghita,2013,Kilograme,2566.0
Grau - total,Sector privat,Bacau,2013,Kilograme,3281.0
Grau - total,Sector privat,Giurgiu,2013,Kilograme,3765.0
Grau - total,din care: Exploatatii agricole individuale,Sibiu,2013,Kilograme,3108.0
Grau - total,Sector privat,Satu Mare,2013,Kilograme,3870.0
Grau - total,din care: Exploatatii agricole individuale,Constanta,2013,Kilograme,2555.0
Grau - total,din care: Exploatatii agricole individuale,Suceava,2013,Kilograme,2760.0
Grau - total,din care: Exploatatii agricole individuale,Cluj,2013,Kilograme,2983.0
Grau - total,din care: Exploatatii agricole individuale,Dambovita,2013,Kilograme,2979.0
Grau - total,Sector privat,Olt,2013,Kilograme,2765.0
Grau - total,din care: Exploatatii agricole individuale,Galati,2013,Kilograme,2363.0
Grau - total,Sector privat,Botosani,2013,Kilograme,3043.0
Grau - total,Sector privat,Salaj,2013,Kilograme,2944.0
Grau - total,din care: Exploatatii agricole individuale,Mures,2013,Kilograme,3663.0
Grau - total,din care: Exploatatii agricole individuale,Iasi,2013,Kilograme,2546.0
Grau - total,din care: Exploatatii agricole individuale,Maramures,2013,Kilograme,2746.0
Grau - total,Sector privat,Valcea,2013,Kilograme,3227.0
Grau - total,Sector privat,Ialomita,2013,Kilograme,4500.0
Grau - total,din care: Exploatatii agricole individuale,Olt,2013,Kilograme,2724.0
Grau - total,Sector privat,Alba,2013,Kilograme,3569.0
Grau - total,Sector privat,Iasi,2013,Kilograme,3065.0
Grau - total,din care: Exploatatii agricole individuale,Valcea,2013,Kilograme,3248.0
Grau - total,din care: Exploatatii agricole individuale,Dolj,2013,Kilograme,2651.0
Grau - total,din care: Exploatatii agricole individuale,Tulcea,2013,Kilograme,2797.0
Grau - total,din care: Exploatatii agricole individuale,Satu Mare,2013,Kilograme,3917.0
Grau - total,din care: Exploatatii agricole individuale,Ialomita,2013,Kilograme,3583.0
Grau - total,Sector privat,Prahova,2013,Kilograme,3586.0
Grau - total,din care: Exploatatii agricole individuale,Gorj,2013,Kilograme,3129.0
Grau - total,Sector privat,Braila,2013,Kilograme,4395.0
Grau - total,din care: Exploatatii agricole individuale,Bacau,2013,Kilograme,2869.0
Grau - total,din care: Exploatatii agricole individuale,Calarasi,2013,Kilograme,3883.0
Grau - total,din care: Exploatatii agricole individuale,Hunedoara,2013,Kilograme,3333.0
Grau - total,Sector privat,Brasov,2013,Kilograme,3385.0
Grau - total,din care: Exploatatii agricole individuale,Arad,2013,Kilograme,4197.0
Grau - total,din care: Exploatatii agricole individuale,Salaj,2013,Kilograme,2858.0
Grau - total,Sector privat,Teleorman,2013,Kilograme,3097.0
Grau - total,Sector privat,Neamt,2013,Kilograme,3514.0
Grau - total,Sector privat,Caras-Severin,2013,Kilograme,2976.0
Grau - total,din care: Exploatatii agricole individuale,Braila,2013,Kilograme,3154.0
Grau - total,din care: Exploatatii agricole individuale,Caras-Severin,2013,Kilograme,2905.0
Grau - total,din care: Exploatatii agricole individuale,Mehedinti,2013,Kilograme,2862.0
Grau - total,din care: Exploatatii agricole individuale,Alba,2013,Kilograme,3462.0
Grau - total,Sector privat,Ilfov,2013,Kilograme,4187.0
Grau - total,Sector privat,Suceava,2013,Kilograme,2742.0
Grau - total,din care: Exploatatii agricole individuale,Arges,2013,Kilograme,3037.0
Grau - total,din care: Exploatatii agricole individuale,Neamt,2013,Kilograme,3246.0
Grau - total,Sector privat,Buzau,2013,Kilograme,3132.0
Grau - total,Sector privat,Vrancea,2014,Kilograme,3069.0
Grau - total,din care: Exploatatii agricole individuale,Valcea,2014,Kilograme,3454.0
Grau - total,Sector privat,Bihor,2014,Kilograme,3763.0
Grau - total,Sector privat,Galati,2014,Kilograme,3631.0
Grau - total,din care: Exploatatii agricole individuale,Vrancea,2014,Kilograme,3267.0
Grau - total,Sector privat,Buzau,2014,Kilograme,3367.0
Grau - total,Sector privat,Municipiul Bucuresti,2014,Kilograme,3750.0
Grau - total,din care: Exploatatii agricole individuale,Timis,2014,Kilograme,3400.0
Grau - total,din care: Exploatatii agricole individuale,Brasov,2014,Kilograme,3400.0
Grau - total,Sector privat,Timis,2014,Kilograme,3970.0
Grau - total,Sector privat,Arges,2014,Kilograme,2836.0
Grau - total,Sector privat,Harghita,2014,Kilograme,2783.0
Grau - total,Sector privat,Bistrita-Nasaud,2014,Kilograme,3304.0
Grau - total,Sector privat,Dolj,2014,Kilograme,3127.0
Grau - total,din care: Exploatatii agricole individuale,Botosani,2014,Kilograme,2758.0
Grau - total,din care: Exploatatii agricole individuale,Buzau,2014,Kilograme,3156.0
Grau - total,din care: Exploatatii agricole individuale,Covasna,2014,Kilograme,3098.0
Grau - total,din care: Exploatatii agricole individuale,Gorj,2014,Kilograme,3312.0
Grau - total,din care: Exploatatii agricole individuale,Giurgiu,2014,Kilograme,3422.0
Grau - total,Sector privat,Hunedoara,2014,Kilograme,3709.0
Grau - total,din care: Exploatatii agricole individuale,Bihor,2014,Kilograme,4165.0
Grau - total,Sector privat,Covasna,2014,Kilograme,3286.0
Grau - total,Sector privat,Mures,2014,Kilograme,3981.0
Grau - total,Sector privat,Cluj,2014,Kilograme,3994.0
Grau - total,Sector privat,Gorj,2014,Kilograme,3302.0
Grau - total,din care: Exploatatii agricole individuale,Ilfov,2014,Kilograme,4128.0
Grau - total,Sector privat,Dambovita,2014,Kilograme,3005.0
Grau - total,Sector privat,Sibiu,2014,Kilograme,3699.0
Grau - total,din care: Exploatatii agricole individuale,Prahova,2014,Kilograme,3181.0
Grau - total,din care: Exploatatii agricole individuale,Bistrita-Nasaud,2014,Kilograme,3201.0
Grau - total,Sector privat,Mehedinti,2014,Kilograme,3104.0
Grau - total,Sector privat,Maramures,2014,Kilograme,3195.0
Grau - total,din care: Exploatatii agricole individuale,Municipiul Bucuresti,2014,Kilograme,3750.0
Grau - total,din care: Exploatatii agricole individuale,Harghita,2014,Kilograme,2708.0
Grau - total,Sector privat,Suceava,2014,Kilograme,3232.0
Grau - total,Sector privat,Bacau,2014,Kilograme,3114.0
Grau - total,Sector privat,Satu Mare,2014,Kilograme,4087.0
